order.date,order.id,order.line,state,quantity,price,extended_price,category_1,category_2,frame_material,bikeshop.name
2015-03-19,1608,14,NV,8,1030,8240,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-19,1608,15,NV,2,7000,14000,Road,Triathalon,Carbon,Las Vegas Cycles
2015-03-19,1608,16,NV,1,5330,5330,Mountain,Trail,Carbon,Las Vegas Cycles
2015-03-19,1608,17,NV,6,4800,28800,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-19,1608,18,NV,1,5860,5860,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-19,1608,19,NV,1,815,815,Road,Elite Road,Aluminum,Las Vegas Cycles
2015-03-19,1608,20,NV,1,2660,2660,Road,Endurance Road,Carbon,Las Vegas Cycles
2015-03-19,1608,21,NV,1,5330,5330,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-19,1608,22,NV,1,3200,3200,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-19,1608,23,NV,1,9060,9060,Mountain,Cross Country Race,Carbon,Las Vegas Cycles
2015-03-19,1608,24,NV,1,3500,3500,Road,Cyclocross,Carbon,Las Vegas Cycles
2015-03-19,1608,25,NV,1,7990,7990,Road,Elite Road,Carbon,Las Vegas Cycles
2015-03-19,1609,1,NY,1,415,415,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2015-03-19,1609,2,NY,1,1080,1080,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2015-03-19,1609,3,NY,1,3730,3730,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,4,NY,1,1620,1620,Mountain,Trail,Aluminum,Ithaca Mountain Climbers
2015-03-19,1609,5,NY,1,6390,6390,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,6,NY,1,3730,3730,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,7,NY,1,5330,5330,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,8,NY,1,5330,5330,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,9,NY,1,2130,2130,Mountain,Trail,Aluminum,Ithaca Mountain Climbers
2015-03-19,1609,10,NY,1,3840,3840,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,11,NY,1,4800,4800,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,12,NY,1,12790,12790,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,13,NY,1,7990,7990,Road,Elite Road,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,14,NY,1,7460,7460,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-03-19,1609,15,NY,1,4480,4480,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2015-03-20,1610,1,CO,1,2240,2240,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-20,1610,2,CO,1,415,415,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-20,1610,3,CO,1,2240,2240,Road,Elite Road,Carbon,Denver Bike Shop
2015-03-20,1611,1,OH,1,3730,3730,Road,Endurance Road,Carbon,Cincinnati Speed
2015-03-20,1611,2,OH,1,11190,11190,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-20,1611,3,OH,1,7990,7990,Mountain,Over Mountain,Carbon,Cincinnati Speed
2015-03-20,1611,4,OH,1,3200,3200,Road,Elite Road,Aluminum,Cincinnati Speed
2015-03-20,1611,5,OH,1,4260,4260,Mountain,Cross Country Race,Carbon,Cincinnati Speed
2015-03-20,1611,6,OH,1,2240,2240,Road,Elite Road,Carbon,Cincinnati Speed
2015-03-23,1612,1,MI,1,1620,1620,Mountain,Trail,Aluminum,Ann Arbor Speed
2015-03-23,1612,2,MI,2,815,1630,Mountain,Sport,Aluminum,Ann Arbor Speed
2015-03-23,1613,1,RI,1,2880,2880,Mountain,Cross Country Race,Carbon,Providence Bi-peds
2015-03-24,1614,1,WA,1,870,870,Road,Endurance Road,Aluminum,Seattle Race Equipment
2015-03-24,1614,2,WA,2,3200,6400,Road,Triathalon,Carbon,Seattle Race Equipment
2015-03-24,1614,3,WA,1,1030,1030,Road,Endurance Road,Aluminum,Seattle Race Equipment
2015-03-24,1614,4,WA,1,3200,3200,Road,Elite Road,Carbon,Seattle Race Equipment
2015-03-24,1615,1,FL,1,3200,3200,Mountain,Over Mountain,Carbon,Miami Race Equipment
2015-03-24,1615,2,FL,1,2700,2700,Road,Triathalon,Carbon,Miami Race Equipment
2015-03-24,1615,3,FL,1,1080,1080,Mountain,Sport,Aluminum,Miami Race Equipment
2015-03-24,1616,1,TX,2,2060,4120,Mountain,Cross Country Race,Aluminum,Dallas Cycles
2015-03-24,1617,1,TX,3,815,2445,Road,Elite Road,Aluminum,San Antonio Bike Shop
2015-03-25,1618,1,TX,1,2240,2240,Road,Elite Road,Carbon,Dallas Cycles
2015-03-25,1618,2,TX,5,1750,8750,Road,Cyclocross,Carbon,Dallas Cycles
2015-03-25,1618,3,TX,3,1680,5040,Road,Elite Road,Aluminum,Dallas Cycles
2015-03-25,1618,4,TX,2,1030,2060,Road,Endurance Road,Aluminum,Dallas Cycles
2015-03-25,1618,5,TX,1,2700,2700,Road,Triathalon,Carbon,Dallas Cycles
2015-03-25,1618,6,TX,2,3200,6400,Road,Triathalon,Carbon,Dallas Cycles
2015-03-25,1618,7,TX,1,1570,1570,Road,Endurance Road,Aluminum,Dallas Cycles
2015-03-25,1618,8,TX,1,2660,2660,Mountain,Trail,Aluminum,Dallas Cycles
2015-03-25,1618,9,TX,1,1520,1520,Mountain,Sport,Aluminum,Dallas Cycles
2015-03-25,1618,10,TX,8,480,3840,Mountain,Sport,Aluminum,Dallas Cycles
2015-03-25,1619,1,KS,1,9060,9060,Mountain,Cross Country Race,Carbon,Wichita Speed
2015-03-25,1619,2,KS,3,7460,22380,Mountain,Cross Country Race,Carbon,Wichita Speed
2015-03-25,1620,1,CO,1,12790,12790,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-25,1621,1,AZ,1,1620,1620,Mountain,Trail,Aluminum,Phoenix Bi-peds
2015-03-25,1621,2,AZ,1,1680,1680,Road,Elite Road,Aluminum,Phoenix Bi-peds
2015-03-25,1622,1,OK,2,2660,5320,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,2,OK,2,3200,6400,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,3,OK,1,5330,5330,Mountain,Cross Country Race,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,4,OK,1,2240,2240,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,5,OK,1,3200,3200,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,6,OK,1,1950,1950,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,7,OK,1,3200,3200,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,8,OK,1,3200,3200,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,9,OK,1,3200,3200,Mountain,Over Mountain,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,10,OK,1,7000,7000,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,11,OK,3,1250,3750,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,12,OK,1,980,980,Mountain,Sport,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,13,OK,1,1030,1030,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,14,OK,2,2660,5320,Mountain,Trail,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,15,OK,2,1840,3680,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,16,OK,1,4260,4260,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,17,OK,1,4260,4260,Road,Elite Road,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,18,OK,1,1750,1750,Road,Cyclocross,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,19,OK,1,7460,7460,Mountain,Cross Country Race,Carbon,Oklahoma City Race Equipment
2015-03-25,1622,20,OK,1,1680,1680,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,21,OK,1,870,870,Road,Endurance Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,22,OK,1,1410,1410,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-03-25,1622,23,OK,1,2770,2770,Mountain,Trail,Aluminum,Oklahoma City Race Equipment
2015-03-26,1623,1,CO,1,2340,2340,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-26,1623,2,CO,1,3200,3200,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-26,1623,3,CO,1,7460,7460,Mountain,Trail,Carbon,Denver Bike Shop
2015-03-26,1623,4,CO,2,1030,2060,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-26,1623,5,CO,2,2130,4260,Mountain,Fat Bike,Aluminum,Denver Bike Shop
2015-03-26,1623,6,CO,2,1350,2700,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-26,1623,7,CO,1,2880,2880,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-26,1623,8,CO,1,3200,3200,Mountain,Over Mountain,Carbon,Denver Bike Shop
2015-03-26,1623,9,CO,1,9060,9060,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,10,CO,1,705,705,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-26,1623,11,CO,1,3200,3200,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2015-03-26,1623,12,CO,1,2060,2060,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2015-03-26,1623,13,CO,1,6390,6390,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,14,CO,1,2880,2880,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,15,CO,1,5330,5330,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,16,CO,1,1950,1950,Mountain,Trail,Aluminum,Denver Bike Shop
2015-03-26,1623,17,CO,1,415,415,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-26,1623,18,CO,1,6390,6390,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,19,CO,1,5330,5330,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,20,CO,1,4260,4260,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-26,1623,21,CO,2,1680,3360,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-26,1623,22,CO,1,1410,1410,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-26,1624,1,OR,1,3200,3200,Mountain,Cross Country Race,Aluminum,Portland Bi-peds
2015-03-30,1625,1,NM,1,2130,2130,Mountain,Fat Bike,Aluminum,Albuquerque Cycles
2015-03-30,1626,1,MI,1,1960,1960,Road,Cyclocross,Carbon,Ann Arbor Speed
2015-03-30,1626,2,MI,1,3200,3200,Road,Elite Road,Aluminum,Ann Arbor Speed
2015-03-30,1626,3,MI,1,9590,9590,Road,Endurance Road,Carbon,Ann Arbor Speed
2015-03-30,1626,4,MI,1,1840,1840,Mountain,Cross Country Race,Aluminum,Ann Arbor Speed
2015-03-30,1626,5,MI,1,3940,3940,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-30,1626,6,MI,1,2660,2660,Mountain,Trail,Aluminum,Ann Arbor Speed
2015-03-30,1626,7,MI,1,3840,3840,Mountain,Over Mountain,Carbon,Ann Arbor Speed
2015-03-30,1626,8,MI,2,1950,3900,Road,Triathalon,Carbon,Ann Arbor Speed
2015-03-30,1626,9,MI,1,5860,5860,Road,Elite Road,Aluminum,Ann Arbor Speed
2015-03-30,1626,10,MI,1,2660,2660,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-30,1626,11,MI,1,9060,9060,Mountain,Cross Country Race,Carbon,Ann Arbor Speed
2015-03-30,1626,12,MI,1,4260,4260,Road,Elite Road,Aluminum,Ann Arbor Speed
2015-03-30,1626,13,MI,1,7990,7990,Road,Elite Road,Carbon,Ann Arbor Speed
2015-03-30,1626,14,MI,1,2340,2340,Mountain,Cross Country Race,Aluminum,Ann Arbor Speed
2015-03-30,1626,15,MI,1,415,415,Mountain,Sport,Aluminum,Ann Arbor Speed
2015-03-30,1626,16,MI,1,1030,1030,Road,Elite Road,Aluminum,Ann Arbor Speed
2015-03-31,1627,1,CO,1,3200,3200,Mountain,Over Mountain,Carbon,Denver Bike Shop
2015-03-31,1627,2,CO,1,2130,2130,Mountain,Fat Bike,Aluminum,Denver Bike Shop
2015-03-31,1627,3,CO,1,480,480,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-31,1627,4,CO,1,2660,2660,Road,Endurance Road,Carbon,Denver Bike Shop
2015-03-31,1627,5,CO,3,2060,6180,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2015-03-31,1628,1,CO,1,705,705,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-31,1628,2,CO,1,1950,1950,Road,Triathalon,Carbon,Denver Bike Shop
2015-03-31,1628,3,CO,1,815,815,Road,Elite Road,Aluminum,Denver Bike Shop
2015-03-31,1628,4,CO,1,9060,9060,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-31,1628,5,CO,1,1350,1350,Mountain,Sport,Aluminum,Denver Bike Shop
2015-03-31,1628,6,CO,2,1840,3680,Road,Endurance Road,Carbon,Denver Bike Shop
2015-03-31,1628,7,CO,2,9060,18120,Mountain,Cross Country Race,Carbon,Denver Bike Shop
2015-03-31,1628,8,CO,1,1840,1840,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2015-03-31,1628,9,CO,1,3730,3730,Mountain,Trail,Carbon,Denver Bike Shop
2015-03-31,1628,10,CO,1,3200,3200,Mountain,Cross Country Race,Aluminum,Denver Bike Shop
2015-03-31,1628,11,CO,1,2130,2130,Mountain,Fat Bike,Aluminum,Denver Bike Shop
2015-03-31,1629,1,MN,1,815,815,Mountain,Sport,Aluminum,Minneapolis Bike Shop
2015-03-31,1629,2,MN,1,6390,6390,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop
2015-03-31,1629,3,MN,2,1960,3920,Road,Cyclocross,Carbon,Minneapolis Bike Shop
2015-03-31,1629,4,MN,1,705,705,Mountain,Sport,Aluminum,Minneapolis Bike Shop
2015-03-31,1629,5,MN,2,1840,3680,Road,Elite Road,Carbon,Minneapolis Bike Shop
2015-03-31,1629,6,MN,1,5860,5860,Road,Elite Road,Aluminum,Minneapolis Bike Shop
2015-03-31,1630,1,KS,1,1080,1080,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-01,1631,1,FL,1,480,480,Mountain,Sport,Aluminum,Miami Race Equipment
2015-04-01,1631,2,FL,1,2660,2660,Road,Endurance Road,Carbon,Miami Race Equipment
2015-04-01,1632,1,MN,1,6070,6070,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop
2015-04-01,1632,2,MN,1,2660,2660,Road,Endurance Road,Carbon,Minneapolis Bike Shop
2015-04-01,1632,3,MN,1,3200,3200,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,4,MN,1,2060,2060,Mountain,Cross Country Race,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,5,MN,1,1950,1950,Road,Triathalon,Carbon,Minneapolis Bike Shop
2015-04-01,1632,6,MN,1,7000,7000,Road,Triathalon,Carbon,Minneapolis Bike Shop
2015-04-01,1632,7,MN,1,980,980,Mountain,Sport,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,8,MN,1,1250,1250,Road,Elite Road,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,9,MN,1,2130,2130,Road,Endurance Road,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,10,MN,1,7990,7990,Mountain,Over Mountain,Carbon,Minneapolis Bike Shop
2015-04-01,1632,11,MN,1,2660,2660,Road,Endurance Road,Carbon,Minneapolis Bike Shop
2015-04-01,1632,12,MN,1,2880,2880,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop
2015-04-01,1632,13,MN,1,11190,11190,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop
2015-04-01,1632,14,MN,1,6390,6390,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop
2015-04-01,1632,15,MN,1,2130,2130,Mountain,Trail,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,16,MN,1,9060,9060,Mountain,Cross Country Race,Carbon,Minneapolis Bike Shop
2015-04-01,1632,17,MN,1,2240,2240,Road,Elite Road,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,18,MN,1,1410,1410,Road,Elite Road,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,19,MN,2,870,1740,Road,Endurance Road,Aluminum,Minneapolis Bike Shop
2015-04-01,1632,20,MN,1,4800,4800,Road,Endurance Road,Carbon,Minneapolis Bike Shop
2015-04-02,1633,1,NY,1,5330,5330,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-04-02,1634,1,MI,1,2880,2880,Mountain,Trail,Aluminum,Detroit Cycles
2015-04-02,1634,2,MI,1,1350,1350,Mountain,Sport,Aluminum,Detroit Cycles
2015-04-06,1635,1,CA,1,1030,1030,Road,Elite Road,Aluminum,Los Angeles Cycles
2015-04-06,1635,2,CA,1,2240,2240,Road,Endurance Road,Carbon,Los Angeles Cycles
2015-04-06,1635,3,CA,1,1080,1080,Mountain,Sport,Aluminum,Los Angeles Cycles
2015-04-06,1635,4,CA,2,12250,24500,Mountain,Trail,Carbon,Los Angeles Cycles
2015-04-06,1635,5,CA,1,2660,2660,Road,Elite Road,Carbon,Los Angeles Cycles
2015-04-06,1635,6,CA,1,1950,1950,Road,Triathalon,Carbon,Los Angeles Cycles
2015-04-06,1635,7,CA,1,2340,2340,Mountain,Trail,Aluminum,Los Angeles Cycles
2015-04-06,1635,8,CA,1,2660,2660,Road,Elite Road,Aluminum,Los Angeles Cycles
2015-04-06,1635,9,CA,1,2700,2700,Road,Triathalon,Carbon,Los Angeles Cycles
2015-04-06,1635,10,CA,1,8200,8200,Mountain,Over Mountain,Carbon,Los Angeles Cycles
2015-04-06,1635,11,CA,1,4500,4500,Road,Triathalon,Carbon,Los Angeles Cycles
2015-04-06,1635,12,CA,1,2880,2880,Mountain,Cross Country Race,Carbon,Los Angeles Cycles
2015-04-06,1636,1,KS,1,480,480,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-06,1636,2,KS,1,1620,1620,Mountain,Trail,Aluminum,Kansas City 29ers
2015-04-06,1636,3,KS,2,2770,5540,Mountain,Trail,Aluminum,Kansas City 29ers
2015-04-06,1636,4,KS,1,815,815,Road,Elite Road,Aluminum,Kansas City 29ers
2015-04-06,1636,5,KS,1,1410,1410,Road,Elite Road,Aluminum,Kansas City 29ers
2015-04-06,1636,6,KS,1,6070,6070,Mountain,Over Mountain,Carbon,Kansas City 29ers
2015-04-06,1636,7,KS,1,3200,3200,Mountain,Over Mountain,Carbon,Kansas City 29ers
2015-04-06,1636,8,KS,1,2340,2340,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2015-04-06,1636,9,KS,1,585,585,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-06,1636,10,KS,1,1840,1840,Road,Elite Road,Carbon,Kansas City 29ers
2015-04-06,1636,11,KS,1,1520,1520,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-06,1636,12,KS,1,1080,1080,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-06,1636,13,KS,1,12250,12250,Mountain,Trail,Carbon,Kansas City 29ers
2015-04-06,1636,14,KS,3,3200,9600,Mountain,Trail,Aluminum,Kansas City 29ers
2015-04-06,1636,15,KS,1,3200,3200,Road,Endurance Road,Carbon,Kansas City 29ers
2015-04-06,1636,16,KS,1,1350,1350,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-06,1636,17,KS,2,1840,3680,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2015-04-06,1636,18,KS,1,5330,5330,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-04-06,1636,19,KS,1,815,815,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-06,1636,20,KS,1,1250,1250,Road,Endurance Road,Aluminum,Kansas City 29ers
2015-04-06,1636,21,KS,1,2880,2880,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-04-06,1636,22,KS,2,6390,12780,Mountain,Cross Country Race,Carbon,Kansas City 29ers
2015-04-06,1636,23,KS,1,2240,2240,Road,Endurance Road,Carbon,Kansas City 29ers
2015-04-06,1636,24,KS,1,1960,1960,Road,Cyclocross,Carbon,Kansas City 29ers
2015-04-06,1636,25,KS,1,1840,1840,Road,Endurance Road,Carbon,Kansas City 29ers
2015-04-06,1636,26,KS,1,1750,1750,Road,Cyclocross,Carbon,Kansas City 29ers
2015-04-06,1636,27,KS,1,3200,3200,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2015-04-06,1637,1,KY,1,4260,4260,Road,Elite Road,Aluminum,Louisville Race Equipment
2015-04-06,1637,2,KY,1,7990,7990,Road,Elite Road,Carbon,Louisville Race Equipment
2015-04-06,1637,3,KY,2,5330,10660,Road,Elite Road,Carbon,Louisville Race Equipment
2015-04-06,1637,4,KY,1,12790,12790,Road,Elite Road,Carbon,Louisville Race Equipment
2015-04-06,1637,5,KY,1,7460,7460,Road,Endurance Road,Carbon,Louisville Race Equipment
2015-04-06,1637,6,KY,1,3200,3200,Mountain,Trail,Aluminum,Louisville Race Equipment
2015-04-06,1637,7,KY,2,3200,6400,Road,Endurance Road,Carbon,Louisville Race Equipment
2015-04-06,1637,8,KY,1,3730,3730,Mountain,Fat Bike,Aluminum,Louisville Race Equipment
2015-04-06,1637,9,KY,1,4260,4260,Road,Elite Road,Carbon,Louisville Race Equipment
2015-04-07,1638,1,TN,1,1570,1570,Road,Endurance Road,Aluminum,Nashville Cruisers
2015-04-07,1638,2,TN,1,1030,1030,Road,Endurance Road,Aluminum,Nashville Cruisers
2015-04-07,1639,1,OK,1,3200,3200,Road,Triathalon,Carbon,Oklahoma City Race Equipment
2015-04-07,1639,2,OK,1,1680,1680,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-04-07,1639,3,OK,1,5330,5330,Road,Endurance Road,Carbon,Oklahoma City Race Equipment
2015-04-07,1639,4,OK,2,1840,3680,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment
2015-04-07,1639,5,OK,1,5860,5860,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-04-07,1639,6,OK,2,1950,3900,Road,Elite Road,Aluminum,Oklahoma City Race Equipment
2015-04-07,1640,1,NY,2,7990,15980,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,2,NY,1,6390,6390,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,3,NY,2,5330,10660,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,4,NY,1,5330,5330,Road,Endurance Road,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,5,NY,1,3200,3200,Road,Triathalon,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,6,NY,1,3200,3200,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers
2015-04-07,1640,7,NY,1,3730,3730,Mountain,Fat Bike,Aluminum,Ithaca Mountain Climbers
2015-04-07,1640,8,NY,1,3730,3730,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,9,NY,2,3730,7460,Mountain,Trail,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,10,NY,1,9060,9060,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,11,NY,2,9060,18120,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers
2015-04-07,1640,12,NY,1,3200,3200,Mountain,Cross Country Race,Aluminum,Ithaca Mountain Climbers
2015-04-07,1640,13,NY,2,4260,8520,Road,Elite Road,Aluminum,Ithaca Mountain Climbers
2015-04-07,1640,14,NY,1,1080,1080,Mountain,Sport,Aluminum,Ithaca Mountain Climbers
2015-04-07,1640,15,NY,1,3200,3200,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers
2015-04-07,1641,1,IN,2,2060,4120,Mountain,Cross Country Race,Aluminum,Indianapolis Velocipedes
2015-04-07,1641,2,IN,1,1680,1680,Road,Elite Road,Aluminum,Indianapolis Velocipedes
2015-04-07,1641,3,IN,1,4500,4500,Road,Triathalon,Carbon,Indianapolis Velocipedes
2015-04-07,1641,4,IN,1,5860,5860,Road,Elite Road,Aluminum,Indianapolis Velocipedes
2015-04-07,1641,5,IN,2,3730,7460,Mountain,Fat Bike,Aluminum,Indianapolis Velocipedes
2015-04-07,1641,6,IN,1,2240,2240,Road,Elite Road,Carbon,Indianapolis Velocipedes
2015-04-07,1642,1,KS,1,415,415,Mountain,Sport,Aluminum,Kansas City 29ers
2015-04-07,1642,2,KS,1,2340,2340,Mountain,Cross Country Race,Aluminum,Kansas City 29ers
2015-04-07,1642,3,KS,1,3730,3730,Mountain,Over Mountain,Carbon,Kansas City 29ers
2015-04-08,1643,1,LA,2,1960,3920,Road,Cyclocross,Carbon,New Orleans Velocipedes
2015-04-08,1643,2,LA,1,815,815,Mountain,Sport,Aluminum,New Orleans Velocipedes
2015-04-08,1643,3,LA,1,980,980,Mountain,Sport,Aluminum,New Orleans Velocipedes
2015-04-08,1643,4,LA,1,1840,1840,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes
2015-04-08,1643,5,LA,1,3200,3200,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes
2015-04-08,1643,6,LA,1,1250,1250,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,7,LA,2,2060,4120,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes
2015-04-08,1643,8,LA,4,1950,7800,Mountain,Trail,Aluminum,New Orleans Velocipedes
2015-04-08,1643,9,LA,1,1570,1570,Road,Endurance Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,10,LA,1,3730,3730,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-04-08,1643,11,LA,1,2130,2130,Mountain,Trail,Aluminum,New Orleans Velocipedes
2015-04-08,1643,12,LA,1,4500,4500,Road,Triathalon,Carbon,New Orleans Velocipedes
2015-04-08,1643,13,LA,2,2660,5320,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-04-08,1643,14,LA,1,1410,1410,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,15,LA,1,2880,2880,Mountain,Trail,Aluminum,New Orleans Velocipedes
2015-04-08,1643,16,LA,1,1030,1030,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,17,LA,2,3200,6400,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,18,LA,1,2240,2240,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,19,LA,1,2660,2660,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-04-08,1643,20,LA,1,7460,7460,Road,Endurance Road,Carbon,New Orleans Velocipedes
2015-04-08,1643,21,LA,1,2660,2660,Road,Elite Road,Aluminum,New Orleans Velocipedes
2015-04-08,1643,22,LA,1,2340,2340,Mountain,Cross Country Race,Aluminum,New Orleans Velocipedes
